Time,CH1,CH2,CH3,CH4,Accelerometer
mSecs,mVolts,mVolts,mVolts,mVolts,m/(sec^2)
79956.05469,-1.568621385,-0.955707743,-2.17901077,4.505221785,-2.792638037
79959.96094,-1.573862224,-0.957679068,-2.183097663,4.506616136,-2.791411043
79963.86719,-1.574920008,-0.957703109,-2.180284919,4.50546219,-2.792638037
79967.77344,-1.571169683,-0.957703109,-2.178409757,4.503466825,-2.792638037
79971.67969,-1.568981993,-0.958063717,-2.172399621,4.505149663,-2.790184049
79975.58594,-1.568308858,-0.960563933,-2.171101432,4.503202379,-2.791411043
79979.49219,-1.567227034,-0.957871392,-2.176005702,4.504188041,-2.791411043
79982.42188,-1.568501183,-0.956789568,-2.181967757,4.502312879,-2.793865031
79986.32813,-1.567539561,-0.956164514,-2.177279851,4.502288839,-2.793865031
79990.23438,-1.56749148,-0.957703109,-2.180164716,4.501062771,-2.791411043
79994.14063,-1.56881371,-0.959626352,-2.182448568,4.504332285,-2.791411043
79998.04688,-1.572299588,-0.958905136,-2.184155446,4.507938366,-2.792638037
80001.95313,-1.567419358,-0.959890798,-2.180837851,4.504452487,-2.792638037
80005.85938,-1.566866426,-0.96041969,-2.180260878,4.502168636,-2.792638037
80009.76563,-1.565496115,-0.958496446,-2.18254473,4.508058569,-2.791411043
80012.69531,-1.563548831,-0.959842717,-2.179587743,4.503827433,-2.790184049
80016.60156,-1.567828047,-0.958015636,-2.179804108,4.504476528,-2.791411043
80020.50781,-1.568933912,-0.959722514,-2.175861459,4.500966609,-2.793865031
80024.41406,-1.57059271,-0.960155244,-2.179731986,4.500942568,-2.792638037
80028.32031,-1.571818778,-0.956933811,-2.181414824,4.503058136,-2.791411043
80032.22656,-1.573501616,-0.959842717,-2.184059284,4.50325046,-2.791411043
80036.13281,-1.573165048,-0.963641123,-2.18651142,4.504308244,-2.791411043
80040.03906,-1.570953318,-0.95731846,-2.184467973,4.503947636,-2.791411043
80043.94531,-1.565664399,-0.958015636,-2.179491581,4.500774284,-2.791411043
80047.85156,-1.566145209,-0.958159879,-2.179539662,4.504188041,-2.790184049
80050.78125,-1.568020372,-0.957510784,-2.182063919,4.501327217,-2.792638037
80054.6875,-1.572780399,-0.960828379,-2.183049581,4.503346622,-2.791411043
80058.59375,-1.570953318,-0.960515852,-2.185790203,4.498418311,-2.791411043
80062.5,-1.570568669,-0.956140473,-2.182929379,4.497769216,-2.792638037
80066.40625,-1.573549697,-0.958087757,-2.182737054,4.502433082,-2.791411043
80070.3125,-1.574968089,-0.957462703,-2.183939082,4.503154298,-2.791411043
80074.21875,-1.573742021,-0.960323528,-2.184612217,4.501808028,-2.788957055
80078.125,-1.57371798,-0.95909746,-2.181607149,4.504212082,-2.790184049
80082.03125,-1.571746656,-0.958544528,-2.185549798,4.503106217,-2.791411043
80085.9375,-1.575545062,-0.956597244,-2.18165523,4.502385001,-2.791411043
80089.84375,-1.573958386,-0.956212595,-2.183121703,4.501567622,-2.788957055
80093.75,-1.576915373,-0.957871392,-2.187112433,4.504789055,-2.788957055
80097.65625,-1.57415071,-0.958063717,-2.189300123,4.500437717,-2.790184049
80101.5625,-1.576987494,-0.958520487,-2.187232636,4.503274501,-2.787730061
80105.46875,-1.573982426,-0.960323528,-2.186150811,4.503466825,-2.790184049
80109.375,-1.576843251,-0.961645758,-2.187352839,4.500029027,-2.788957055
80113.28125,-1.575713345,-0.96087646,-2.186679703,4.496254662,-2.788957055
80117.1875,-1.572347669,-0.963352636,-2.186367176,4.498105784,-2.787730061
80121.09375,-1.572467872,-0.96130919,-2.187016271,4.496446987,-2.787730061
80125,-1.573068886,-0.959361906,-2.188482744,4.498250027,-2.787730061
80128.90625,-1.569198358,-0.958808973,-2.185357474,4.500245392,-2.787730061
80132.8125,-1.575112332,-0.960179284,-2.190357906,4.497384568,-2.790184049
80136.71875,-1.577925075,-0.960467771,-2.187232636,4.496807595,-2.788957055
80140.625,-1.574920008,-0.956044311,-2.189973258,4.497384568,-2.788957055
80144.53125,-1.572996764,-0.956597244,-2.193387015,4.498250027,-2.790184049
80148.4375,-1.573068886,-0.956909771,-2.193002366,4.497360527,-2.790184049
80152.34375,-1.569991696,-0.956332798,-2.18651142,4.495894054,-2.788957055
80156.25,-1.571097561,-0.958424325,-2.18696819,4.498923162,-2.790184049
80160.15625,-1.570039777,-0.955779865,-2.188266379,4.500413676,-2.790184049
80164.0625,-1.568669466,-0.956140473,-2.190934879,4.502986014,-2.790184049
80167.96875,-1.572756359,-0.956837649,-2.184684338,4.502024393,-2.788957055
80171.875,-1.568501183,-0.960035041,-2.182688973,4.499980946,-2.790184049
80175.78125,-1.571602413,-0.960395649,-2.187016271,4.501856109,-2.790184049
80179.6875,-1.572539994,-0.958784933,-2.184588176,4.497961541,-2.791411043
80183.59375,-1.575184454,-0.958015636,-2.182809176,4.495990216,-2.791411043
80186.52344,-1.571097561,-0.952870959,-2.183025541,4.496206581,-2.788957055
80190.42969,-1.574078589,-0.952582473,-2.184948784,4.496855676,-2.790184049
80194.33594,-1.574847886,-0.954698041,-2.186054649,4.497769216,-2.790184049
80198.24219,-1.57590567,-0.957606946,-2.188194258,4.493634243,-2.790184049
80202.14844,-1.574102629,-0.958159879,-2.188675068,4.495845973,-2.791411043
80206.05469,-1.578045278,-0.957558865,-2.186583541,4.495845973,-2.792638037
80209.96094,-1.577828913,-0.956116433,-2.186703744,4.496086378,-2.792638037
80213.86719,-1.581290751,-0.960083122,-2.18696819,4.494451622,-2.791411043
80217.77344,-1.578646292,-0.961549595,-2.187232636,4.498418311,-2.792638037
80221.67969,-1.5781174,-0.960395649,-2.187160514,4.497096081,-2.792638037
80225.58594,-1.577756792,-0.958039676,-2.186823947,4.496326784,-2.791411043
80229.49219,-1.580208927,-0.956501081,-2.185670001,4.499091446,-2.792638037
80233.39844,-1.577973157,-0.958111798,-2.188915474,4.499379933,-2.793865031
80237.30469,-1.578838616,-0.958953217,-2.188867393,4.50279369,-2.792638037
80241.21094,-1.580809941,-0.956236635,-2.184059284,4.505534312,-2.792638037
80245.11719,-1.574895967,-0.955347135,-2.186174852,4.499956906,-2.793865031
80249.02344,-1.577348102,-0.955948149,-2.183530392,4.501495501,-2.791411043
80252.92969,-1.575641224,-0.955275014,-2.187016271,4.497312446,-2.793865031
80256.83594,-1.572179386,-0.9573425,-2.186054649,4.499403973,-2.793865031
80260.74219,-1.576771129,-0.957222298,-2.182616852,4.500197311,-2.792638037
80264.64844,-1.581170549,-0.956068352,-2.18696819,4.500606,-2.792638037
80268.55469,-1.581362873,-0.957582906,-2.184467973,4.494667986,-2.793865031
80272.46094,-1.577732751,-0.958087757,-2.184131406,4.501110852,-2.795092025
80276.36719,-1.575112332,-0.953183486,-2.190598312,4.50322642,-2.793865031
80280.27344,-1.574823845,-0.953904703,-2.191151244,4.502553284,-2.793865031
80284.17969,-1.570472507,-0.953664297,-2.190790636,4.504452487,-2.793865031
80288.08594,-1.570400386,-0.954313392,-2.192545596,4.504308244,-2.793865031
80291.99219,-1.575136372,-0.956501081,-2.19360338,4.505943001,-2.791411043
80295.89844,-1.575208494,-0.95599623,-2.190838717,4.505197744,-2.791411043
80299.80469,-1.573645859,-0.959073419,-2.198074921,4.503611068,-2.791411043
80303.71094,-1.573381413,-0.955347135,-2.194901569,4.503611068,-2.792638037
80307.61719,-1.571626453,-0.954866324,-2.190021339,4.50986161,-2.791411043
80311.52344,-1.572083224,-0.956477041,-2.190357906,4.50767392,-2.792638037
80315.42969,-1.568068453,-0.956501081,-2.183818879,4.502505203,-2.791411043
80319.33594,-1.570280183,-0.95513077,-2.182929379,4.50233692,-2.790184049
80323.24219,-1.568693507,-0.955058649,-2.18696819,4.50281773,-2.791411043
80327.14844,-1.568044412,-0.956669365,-2.185790203,4.506063204,-2.791411043
80331.05469,-1.570712913,-0.95731846,-2.188699109,4.504188041,-2.790184049
80334.96094,-1.566794304,-0.957294419,-2.191343569,4.504452487,-2.790184049
80338.86719,-1.569390683,-0.957895433,-2.195190056,4.504260163,-2.790184049
80342.77344,-1.569895534,-0.955034608,-2.187809609,4.507457555,-2.790184049
80346.67969,-1.576650927,-0.955034608,-2.186775866,4.50454865,-2.790184049
80350.58594,-1.577636589,-0.956380879,-2.183049581,4.504620771,-2.787730061
80354.49219,-1.575184454,-0.955467338,-2.186775866,4.507120988,-2.788957055
80358.39844,-1.575953751,-0.953303689,-2.183770798,4.506111285,-2.787730061
80362.30469,-1.577011535,-0.952822878,-2.184876663,4.502937933,-2.788957055
80366.21094,-1.577756792,-0.953976824,-2.179539662,4.505702596,-2.790184049
80370.11719,-1.575857589,-0.956164514,-2.180357041,4.504933298,-2.786503067
80374.02344,-1.574270913,-0.953375811,-2.183698676,4.507625839,-2.787730061
80377.92969,-1.574294953,-0.951620851,-2.185429595,4.50942888,-2.788957055
80381.83594,-1.571866859,-0.953856622,-2.186150811,4.508347055,-2.787730061
80385.74219,-1.573597778,-0.955587541,-2.188458704,4.508707663,-2.788957055
80389.64844,-1.573116967,-0.956717446,-2.187665366,4.509380799,-2.790184049
80393.55469,-1.571169683,-0.956308757,-2.188434663,4.509573123,-2.788957055
80397.46094,-1.573309291,-0.953832581,-2.187184555,4.511280002,-2.791411043
80401.36719,-1.571842818,-0.956549162,-2.184708379,4.510703029,-2.791411043
80405.27344,-1.571217764,-0.954097027,-2.181342703,4.512313745,-2.788957055
80409.17969,-1.571578372,-0.953399851,-2.18653546,4.508202812,-2.790184049
80413.08594,-1.571674534,-0.955900068,-2.187737487,4.512001218,-2.790184049
80416.99219,-1.573669899,-0.954313392,-2.186847987,4.512145461,-2.792638037
80420.89844,-1.571289886,-0.953664297,-2.185429595,4.51077515,-2.790184049
80424.80469,-1.572491913,-0.956116433,-2.18699223,4.512674353,-2.791411043
80428.71094,-1.567275115,-0.956525122,-2.18699223,4.512914758,-2.790184049
80432.61719,-1.568909872,-0.9537845,-2.182785135,4.509741407,-2.790184049
80436.52344,-1.567299155,-0.956356838,-2.186271014,4.512578191,-2.790184049
80440.42969,-1.56927048,-0.954938446,-2.184083325,4.51034242,-2.790184049
80444.33594,-1.571289886,-0.955635622,-2.18386696,4.517770948,-2.790184049
80448.24219,-1.574078589,-0.955226933,-2.185910406,4.519261462,-2.790184049
80452.14844,-1.570184021,-0.952991162,-2.184588176,4.513756177,-2.792638037
80456.05469,-1.570400386,-0.956356838,-2.182568771,4.512818596,-2.791411043
80458.98438,-1.570712913,-0.955683703,-2.183025541,4.509284636,-2.790184049
80462.89063,-1.572299588,-0.955827946,-2.178337635,4.513227286,-2.792638037
80466.79688,-1.564774898,-0.956380879,-2.174827716,4.512914758,-2.792638037
80470.70313,-1.55999083,-0.954529757,-2.178289554,4.509717366,-2.791411043
80474.60938,-1.562250641,-0.95599623,-2.180381081,4.516280434,-2.791411043
80478.51563,-1.567347237,-0.956068352,-2.182857257,4.513227286,-2.790184049
80482.42188,-1.56350075,-0.957198257,-2.185261311,4.508948069,-2.792638037
80486.32813,-1.560976493,-0.954337433,-2.181823514,4.512073339,-2.792638037
80490.23438,-1.561168817,-0.955707743,-2.184588176,4.515847705,-2.792638037
80494.14063,-1.56619329,-0.955900068,-2.186391217,4.514092745,-2.792638037
80498.04688,-1.567779966,-0.954385514,-2.185838284,4.513227286,-2.795092025
80501.95313,-1.567611683,-0.952702676,-2.183386149,4.516328516,-2.793865031
80505.85938,-1.565952885,-0.955611581,-2.185694041,4.515775583,-2.793865031
80509.76563,-1.569462804,-0.957366541,-2.187737487,4.51166465,-2.793865031
80513.67188,-1.568573304,-0.956621284,-2.190141542,4.512217583,-2.792638037
80517.57813,-1.564342169,-0.955347135,-2.192954285,4.511736772,-2.792638037
80521.48438,-1.570111899,-0.953063284,-2.190357906,4.511111718,-2.791411043
80525.39063,-1.56439025,-0.954121068,-2.189420325,4.513299407,-2.793865031
80529.29688,-1.564606615,-0.955178852,-2.18785769,4.513828299,-2.792638037
80533.20313,-1.564342169,-0.952822878,-2.190285785,4.512121421,-2.791411043
80537.10938,-1.565496115,-0.952846919,-2.192160947,4.511905056,-2.791411043
80541.01563,-1.562923777,-0.95202954,-2.194396718,4.515078407,-2.790184049
80544.92188,-1.564750858,-0.949769729,-2.189540528,4.515102448,-2.791411043
80548.82813,-1.562995898,-0.951668932,-2.191367609,4.514164867,-2.791411043
80552.73438,-1.563861358,-0.951933378,-2.189228001,4.513059002,-2.790184049
80556.64063,-1.561433263,-0.950274581,-2.188843352,4.51430911,-2.790184049
80560.54688,-1.55907729,-0.951500648,-2.192665799,4.513275367,-2.790184049
80564.45313,-1.559606182,-0.951212162,-2.19494965,4.515366894,-2.790184049
80568.35938,-1.559125371,-0.951692973,-2.198339367,4.513539813,-2.788957055
80572.26563,-1.558356074,-0.949144675,-2.197089258,4.513275367,-2.788957055
80576.17188,-1.556192425,-0.951813175,-2.193843785,4.509020191,-2.788957055
80580.07813,-1.556721317,-0.94979377,-2.194685204,4.50589492,-2.788957055
80583.98438,-1.561433263,-0.949577405,-2.190045379,4.507265231,-2.787730061
80587.89063,-1.563284385,-0.950370743,-2.194204393,4.504789055,-2.787730061
80591.79688,-1.554076857,-0.951668932,-2.193483177,4.50764988,-2.788957055
80595.70313,-1.554629789,-0.954145108,-2.192858123,4.511063637,-2.790184049
80599.60938,-1.552345938,-0.955635622,-2.195021772,4.510558785,-2.788957055
80603.51563,-1.555447168,-0.952342067,-2.195117934,4.51296284,-2.787730061
80607.42188,-1.555711614,-0.955611581,-2.19271388,4.51075111,-2.788957055
80611.32813,-1.556480911,-0.954794203,-2.190862758,4.510053934,-2.791411043
80615.23438,-1.559389817,-0.953832581,-2.190742555,4.50678442,-2.788957055
80619.14063,-1.560183155,-0.956260676,-2.194685204,4.503947636,-2.791411043
80623.04688,-1.556913641,-0.955683703,-2.19540642,4.504236122,-2.790184049
80626.95313,-1.55640879,-0.953423892,-2.196368042,4.506279569,-2.790184049
80630.85938,-1.55951002,-0.954529757,-2.200430894,4.509236555,-2.788957055
80634.76563,-1.557105965,-0.951837216,-2.19451692,4.515150529,-2.790184049
80638.67188,-1.558307992,-0.955611581,-2.189853055,4.513948502,-2.791411043
80642.57813,-1.554509587,-0.955058649,-2.192858123,4.508274934,-2.791411043
80646.48438,-1.55999083,-0.955178852,-2.191127204,4.507914326,-2.790184049
80650.39063,-1.560135074,-0.951933378,-2.191343569,4.509188474,-2.791411043
80654.29688,-1.557081925,-0.953976824,-2.189492447,4.509501001,-2.790184049
80658.20313,-1.556216465,-0.955467338,-2.188194258,4.510029893,-2.791411043
80662.10938,-1.556072222,-0.95291904,-2.190165582,4.505390069,-2.790184049
80666.01563,-1.555567371,-0.951957419,-2.187689406,4.506856542,-2.790184049
80669.92188,-1.553403722,-0.951717013,-2.19095892,4.506015123,-2.790184049
80673.82813,-1.553043114,-0.95025054,-2.188410622,4.506063204,-2.792638037
80677.73438,-1.557851222,-0.952726716,-2.189107798,4.510703029,-2.792638037
80681.64063,-1.557130006,-0.953255608,-2.190357906,4.506736339,-2.790184049
80685.54688,-1.558884965,-0.951260243,-2.187064352,4.506712298,-2.790184049
80689.45313,-1.552321897,-0.950298621,-2.187376879,4.512217583,-2.790184049
80693.35938,-1.551504519,-0.948735986,-2.188843352,4.511856975,-2.790184049
80697.26563,-1.553668168,-0.946452134,-2.186343136,4.510847272,-2.788957055
80701.17188,-1.5542211,-0.948375378,-2.183939082,4.511135758,-2.790184049
80705.07813,-1.552321897,-0.947221432,-2.180813811,4.51344365,-2.788957055
80708.98438,-1.555471208,-0.948856189,-2.183818879,4.511015556,-2.788957055
80712.89063,-1.5533316,-0.953471973,-2.188795271,4.506760379,-2.787730061
80716.79688,-1.553163316,-0.9502265,-2.18831446,4.510294339,-2.788957055
80720.70313,-1.554245141,-0.950322662,-2.185910406,4.51255415,-2.791411043
80724.60938,-1.554629789,-0.95246227,-2.181174419,4.509645245,-2.790184049
80728.51563,-1.554485546,-0.950418824,-2.182833217,4.510053934,-2.790184049
80731.44531,-1.555230803,-0.949625486,-2.184492014,4.51209738,-2.790184049
80735.35156,-1.556504952,-0.951765094,-2.182304325,4.506712298,-2.791411043
80739.25781,-1.5577791,-0.953375811,-2.178481878,4.514693759,-2.791411043
80743.16406,-1.558283952,-0.949312959,-2.180284919,4.514068705,-2.788957055
80747.07031,-1.559485979,-0.950923675,-2.183987163,4.511760812,-2.788957055
80750.97656,-1.557875263,-0.952774797,-2.187136474,4.514333151,-2.788957055
80754.88281,-1.560688006,-0.950490946,-2.186703744,4.515439015,-2.791411043
80758.78906,-1.560904371,-0.950611148,-2.186896068,4.513996583,-2.790184049
80762.69531,-1.56085629,-0.949457202,-2.183963122,4.516881448,-2.788957055
80766.60156,-1.558235871,-0.950130337,-2.184732419,4.513155164,-2.790184049
80770.50781,-1.556553033,-0.949625486,-2.18696819,4.512914758,-2.792638037
80774.41406,-1.553523924,-0.949625486,-2.18651142,4.511544448,-2.791411043
80778.32031,-1.557033844,-0.9502265,-2.186703744,4.511856975,-2.790184049
80782.22656,-1.559774466,-0.952366108,-2.185766163,4.509116353,-2.791411043
80786.13281,-1.558933047,-0.953063284,-2.187761528,4.511832934,-2.790184049
80790.03906,-1.560808209,-0.951909338,-2.188025974,4.513323448,-2.792638037
80793.94531,-1.56261125,-0.952943081,-2.186295055,4.515487097,-2.791411043
80797.85156,-1.560375479,-0.953111365,-2.191968623,4.517698827,-2.791411043
80801.75781,-1.559341736,-0.954938446,-2.187232636,4.512361826,-2.790184049
80805.66406,-1.562418925,-0.951500648,-2.187280717,4.520295205,-2.791411043
80809.57031,-1.559293655,-0.953544095,-2.183506352,4.514597596,-2.790184049
80813.47656,-1.558476276,-0.952293986,-2.185814244,4.51697761,-2.790184049
80817.38281,-1.557130006,-0.950587108,-2.186703744,4.514958205,-2.791411043
80821.28906,-1.558836884,-0.951620851,-2.185453636,4.513828299,-2.790184049
80825.19531,-1.55907729,-0.952221865,-2.184852622,4.512698394,-2.791411043
80829.10156,-1.555206762,-0.948687905,-2.185381514,4.506904623,-2.791411043
80833.00781,-1.557562736,-0.950106297,-2.18610273,4.504861177,-2.791411043
80836.91406,-1.551600681,-0.952630554,-2.186271014,4.506952704,-2.791411043
80840.82031,-1.549677438,-0.947509918,-2.183578473,4.506231488,-2.790184049
80844.72656,-1.551216032,-0.950154378,-2.183145744,4.508154731,-2.792638037
80848.63281,-1.552321897,-0.951500648,-2.184996865,4.510847272,-2.791411043
80852.53906,-1.551720884,-0.952895,-2.181414824,4.509813528,-2.791411043
80856.44531,-1.546792572,-0.953015203,-2.17809723,4.509308677,-2.790184049
80860.35156,-1.54669641,-0.951067919,-2.177472175,4.509525042,-2.790184049
80864.25781,-1.552201695,-0.952366108,-2.181366743,4.510558785,-2.790184049
80868.16406,-1.5533316,-0.950442865,-2.17812127,4.515583259,-2.790184049
80872.07031,-1.554798073,-0.949889932,-2.182184122,4.523492597,-2.790184049
80875.97656,-1.552081492,-0.9502265,-2.179082892,4.515126488,-2.790184049
80879.88281,-1.554822114,-0.950514986,-2.179780068,4.513395569,-2.788957055
80883.78906,-1.557875263,-0.949673567,-2.182737054,4.514429313,-2.788957055
80887.69531,-1.559149411,-0.949577405,-2.177183689,4.516448718,-2.788957055
80891.60156,-1.560327398,-0.950611148,-2.178529959,4.517650745,-2.788957055
80895.50781,-1.556480911,-0.949745689,-2.182448568,4.515727502,-2.790184049
80899.41406,-1.558524357,-0.954986527,-2.185309392,4.517674786,-2.790184049
80903.32031,-1.555302925,-0.953856622,-2.183891,4.517362259,-2.790184049
80907.22656,-1.555879898,-0.953832581,-2.178914608,4.517891151,-2.791411043
80911.13281,-1.555182722,-0.954601878,-2.1794435,4.512025258,-2.790184049
80915.03906,-1.561505385,-0.951789135,-2.182953419,4.511376164,-2.790184049
80918.94531,-1.560014871,-0.95114004,-2.178818446,4.514549515,-2.788957055
80922.85156,-1.559606182,-0.951981459,-2.178842486,4.516112151,-2.790184049
80926.75781,-1.560639925,-0.953255608,-2.17990027,4.515511137,-2.788957055
80930.66406,-1.55818779,-0.951668932,-2.181943716,4.517915191,-2.788957055
80934.57031,-1.562971858,-0.952582473,-2.177063486,4.522603097,-2.790184049
80938.47656,-1.561529425,-0.95332773,-2.178265513,4.52007884,-2.790184049
80942.38281,-1.560279317,-0.950370743,-2.179948351,4.518155597,-2.788957055
80946.28906,-1.564125804,-0.951957419,-2.17636631,4.519117219,-2.787730061
80950.19531,-1.566097128,-0.951741054,-2.179034811,4.51918934,-2.788957055
80955.07813,-1.563404588,-0.952366108,-2.177640459,4.522098246,-2.791411043
80958.00781,-1.562803574,-0.951668932,-2.181967757,4.519958638,-2.790184049
80961.91406,-1.562082358,-0.953736419,-2.177207729,4.520679854,-2.787730061
80965.82031,-1.562322763,-0.950370743,-2.182208162,4.519694192,-2.787730061
80969.72656,-1.564197925,-0.949337,-2.179082892,4.518371962,-2.790184049
80973.63281,-1.568068453,-0.950154378,-2.176775,4.519549948,-2.790184049
80977.53906,-1.564943182,-0.953135405,-2.180837851,4.51695357,-2.791411043
80981.44531,-1.559678303,-0.952678635,-2.181775433,4.512626272,-2.790184049
80985.35156,-1.559317695,-0.954529757,-2.180333,4.515439015,-2.792638037
80989.25781,-1.55910133,-0.952558432,-2.181414824,4.515991948,-2.792638037
80993.16406,-1.559245574,-0.949168716,-2.178481878,4.518323881,-2.792638037
80997.07031,-1.556961722,-0.950779432,-2.18254473,4.518997016,-2.791411043
81000.97656,-1.561433263,-0.952510351,-2.181390784,4.519549948,-2.792638037
81003.90625,-1.559125371,-0.953111365,-2.179683905,4.519838435,-2.792638037
81007.8125,-1.56172175,-0.95424127,-2.176390351,4.519814394,-2.792638037
81011.71875,-1.56352479,-0.952534392,-2.176991365,4.514789921,-2.791411043
81015.625,-1.564750858,-0.953111365,-2.175717216,4.518948935,-2.791411043
81019.53125,-1.561120736,-0.954457635,-2.178169351,4.515679421,-2.792638037
81023.4375,-1.558981128,-0.953015203,-2.175404689,4.522603097,-2.791411043
81027.34375,-1.56131306,-0.952318027,-2.177015405,4.521521273,-2.792638037
81031.25,-1.55996679,-0.953520054,-2.177736621,4.524213814,-2.791411043
81035.15625,-1.560135074,-0.953568135,-2.178554,4.522482895,-2.792638037
81039.0625,-1.554557668,-0.952366108,-2.174034378,4.521328948,-2.791411043
81042.96875,-1.553572005,-0.950971756,-2.172255378,4.524838868,-2.790184049
81046.875,-1.553908573,-0.949841851,-2.173313162,4.521497232,-2.791411043
81050.78125,-1.553043114,-0.955467338,-2.176486513,4.523540678,-2.791411043
81054.6875,-1.555038479,-0.953904703,-2.180044514,4.525512003,-2.791411043
81058.59375,-1.552658465,-0.95157277,-2.177592378,4.522603097,-2.791411043
81062.5,-1.549437032,-0.952269946,-2.185549798,4.517554583,-2.791411043
81066.40625,-1.556264546,-0.952173784,-2.184371811,4.518011354,-2.790184049
81070.3125,-1.553475843,-0.95157277,-2.183842919,4.524983111,-2.790184049
81074.21875,-1.554173019,-0.952173784,-2.186295055,4.530296071,-2.790184049
81078.125,-1.5515526,-0.951837216,-2.18341019,4.526738071,-2.790184049
81082.03125,-1.554557668,-0.951308324,-2.183650595,4.52890172,-2.790184049
81085.9375,-1.553884533,-0.950154378,-2.183025541,4.526449584,-2.790184049
81089.84375,-1.554389384,-0.951308324,-2.183289987,4.525752408,-2.788957055
81093.75,-1.552610384,-0.950010135,-2.184492014,4.522530976,-2.790184049
81097.65625,-1.553644127,-0.952943081,-2.183121703,4.521809759,-2.791411043
81101.5625,-1.552345938,-0.951019838,-2.184900703,4.523901287,-2.788957055
81105.46875,-1.553644127,-0.950298621,-2.184419892,4.521256827,-2.788957055
81109.375,-1.551023708,-0.951212162,-2.183722717,4.5227233,-2.788957055
81113.28125,-1.551913208,-0.949096594,-2.188074055,4.519573989,-2.790184049
81117.1875,-1.550615019,-0.951091959,-2.184804541,4.521665516,-2.791411043
81121.09375,-1.554846154,-0.9502265,-2.186896068,4.519477827,-2.790184049
81125,-1.556360708,-0.950418824,-2.184900703,4.521569354,-2.788957055
81128.90625,-1.554822114,-0.949938013,-2.186054649,4.518011354,-2.787730061
81132.8125,-1.557731019,-0.950490946,-2.185886365,4.520415408,-2.787730061
81136.71875,-1.560904371,-0.9502265,-2.187088393,4.521160665,-2.787730061
81140.625,-1.561337101,-0.951500648,-2.185910406,4.517554583,-2.787730061
81144.53125,-1.561890033,-0.95114004,-2.179203095,4.519958638,-2.788957055
81148.4375,-1.564726817,-0.949529324,-2.177856824,4.516929529,-2.787730061
81152.34375,-1.56172175,-0.948327297,-2.179467541,4.521569354,-2.788957055
81156.25,-1.564534493,-0.949240837,-2.179611784,4.525848571,-2.788957055
81160.15625,-1.561120736,-0.948183054,-2.17987623,4.521352989,-2.787730061
81164.0625,-1.557154046,-0.947774364,-2.180405122,4.524093611,-2.790184049
81167.96875,-1.555399087,-0.946981026,-2.183722717,4.522506935,-2.788957055
81171.875,-1.556913641,-0.943855756,-2.177736621,4.525920692,-2.788957055
81175.78125,-1.554269181,-0.944408688,-2.175428729,4.525536044,-2.788957055
81179.6875,-1.557442533,-0.944576972,-2.176173986,4.524093611,-2.788957055
